,1
115055,16.9741
115060,16.4099
115065,16.5058
115070,17.1049
115075,17.3228
115080,17.1327
115085,17.2306
115090,16.9761
115095,17.6972
115100,17.1068
115105,17.1152
115110,16.6375
115115,17.1745
115120,17.5132
115125,16.5942
115130,16.7325
115135,17.3026
115140,17.0906
115145,16.8196
115150,17.4784
115155,16.8234
115160,17.2633
115165,17.3243
115170,16.9826
115175,17.3734
115180,16.4912
115185,17.1399
115190,18.2957
115195,16.7149
115200,18.1629
115205,16.8585
115210,17.027
115215,17.3477
115220,16.763
115225,16.6562
115230,17.362
115235,17.8883
115240,17.3622
115245,16.8125
115250,16.6573
115255,17.4758
115260,17.5951
115265,16.9378
115270,17.7636
115275,17.5428
115280,17.4171
115285,17.0246
115290,17.4496
115295,17.2831
115300,17.0313
115305,17.272
115310,18.1382
115315,16.8835
115320,16.7681
115325,17.0394
115330,17.4905
115335,16.428
115340,16.8498
115345,18.1113
115350,18.1875
115355,17.5589
115360,17.2864
115365,17.1295
115370,16.7281
115375,17.1774
115380,17.4128
115385,16.4181
115390,17.5589
115395,16.3831
115400,17.0889
115405,17.6013
115410,16.8886
115415,17.099
115420,17.0225
115425,17.6659
115430,17.2372
115435,15.7466
115440,16.7683
115445,17.398
115450,17.0042
115455,17.0598
115460,17.7703
115465,16.5024
115470,17.1865
115475,16.6815
115480,17.0574
115485,16.5288
115490,16.8011
115495,16.8886
115500,16.3094
115505,18.095
115510,16.7106
115515,17.183
115520,16.8038
115525,17.0579
115530,16.7206
115535,17.848
115540,17.4407
115545,17.2813
115550,16.813
115555,17.4613
115560,16.8433
115565,16.9424
115570,16.9627
115575,17.4069
115580,16.7564
115585,17.0126
115590,17.167
115595,16.6357
115600,17.1377
115605,17.3254
115610,17.5089
115615,17.1197
115620,17.0159
115625,17.0911
115630,16.9871
115635,17.1804
115640,17.2344
115645,17.557
115650,17.0186
115655,17.2521
115660,17.1474
115665,17.2701
115670,17.7357
115675,17.0157
115680,16.9285
115685,17.862
115690,17.9561
115695,16.7931
115700,16.6551
115705,16.6383
115710,16.8557
115715,16.4977
115720,18.0532
115725,17.6063
115730,17.6977
115735,16.4347
115740,17.4659
115745,16.6259
115750,17.0375
115755,17.4137
115760,17.1033
115765,17.2251
115770,17.4939
115775,16.4482
115780,17.4587
115785,17.4614
115790,17.3333
115795,17.305
115800,17.0679
115805,17.1746
115810,16.5089
115815,16.3913
115820,17.1457
115825,16.5658
115830,17.6489
115835,17.0199
115840,17.6407
115845,17.6047
115850,17.2956
115855,16.467
115860,17.86
115865,17.2218
115870,17.4155
115875,16.3532
115880,17.5394
115885,17.4123
115890,16.7289
115895,17.0817
115900,17.4503
115905,17.2367
115910,16.9896
115915,17.4703
115920,17.6821
115925,17.8104
115930,16.6017
115935,17.2734
115940,17.4484
115945,17.1124
115950,16.9356
115955,16.9918
115960,17.2512
115965,17.3389
115970,16.9035
115975,17.6877
115980,17.0598
115985,16.8233
115990,17.0548
115995,16.8479
116000,16.3412
116005,17.0933
116010,17.6428
116015,17.0912
116020,16.2965
116025,16.9765
116030,16.7735
116035,17.0671
116040,16.4541
116045,17.1524
116050,17.0232
116055,17.5086
116060,17.1646
116065,16.4271
116070,17.26
116075,16.8147
116080,16.2728
116085,16.6832
116090,17.2206
116095,17.0477
116100,16.9525
116105,17.2824
116110,17.1038
116115,16.8864
116120,17.4552
116125,17.6807
116130,17.6907
116135,17.2198
116140,17.0906
116145,16.5778
116150,17.3208
116155,17.5108
116160,17.3774
116165,17.0168
116170,17.3882
116175,17.2235
116180,16.5824
116185,1.73E+01
116190,16.8281
116195,16.971
116200,16.5415
116205,16.3643
116210,16.9194
116215,17.004
116220,16.7952
116225,17.2063
116230,16.8647
116235,16.7922
116240,17.4204
116245,16.9465
116250,17.6941
116255,1.76E+01
116260,17.2743
116265,17.4002
116270,17.2818
116275,16.7764
116280,17.3488
116285,17.221
116290,17.3419
116295,17.5086
116300,16.3625
116305,16.7381
116310,16.9969
116315,17.2859
116320,17.1037
116325,17.5241
116330,17.455
116335,16.8894
116340,17.0973
116345,1.75E+01
116350,16.9008
116355,17.429
116360,17.4191
116365,17.5194
116370,16.5735
116375,16.5792
116380,17.4215
116385,16.4874
116390,16.7958
116395,17.2343
116400,17.5812
116405,16.5728
116410,17.2663
116415,17.3161
116420,16.7624
116425,16.524
116430,17.6326
116435,17.2463
116440,16.9774
116445,17.4661
116450,17.2305
116455,17.5249
116460,16.1162
116465,17.4902
116470,16.6354
116475,16.6012
116480,17.5137
116485,17.2829
116490,17.5663
116495,16.7967
116500,17.2228
116505,16.7608
116510,17.4909
116515,16.6224
116520,17.0736
116525,17.7436
116530,16.9333
116535,17.2975
116540,16.8413
116545,1.73E+01
116550,16.6681
116555,16.3689
116560,15.6692
116565,17.1104
116570,17.2129
116575,17.243
116580,17.0234
116585,16.7356
116590,17.1339
116595,16.467
116600,16.6728
116605,17.5624
116610,17.1129
116615,16.4935
116620,17.5162
116625,16.7581
116630,16.6098
116635,16.6599
116640,16.4016
116645,16.9895
116650,17.5907
116655,17.4977
116660,17.3014
116665,17.0845
116670,17.1396
116675,17.1821
116680,17.1262
116685,16.8722
116690,17.1602
116695,17.0721
116700,16.5363
116705,17.4719
116710,16.5739
116715,16.9303
116720,17.0975
116725,16.4072
116730,17.2584
116735,17.0695
116740,17.0281
116745,17.353
116750,17.2991
116755,17.374
116760,17.3593
116765,16.7659
116770,16.3963
116775,17.2307
116780,17.5461
116785,17.2618
116790,17.014
116795,16.7908
116800,16.5041
116805,17.0075
116810,17.2474
116815,16.272
116820,16.5964
116825,17.1756
116830,17.381
116835,17.4771
116840,17.4157
116845,16.7579
116850,16.9435
116855,16.5199
116860,16.732
116865,17.3962
116870,16.6745
116875,16.6687
116880,17.3391
116885,16.8746
116890,16.6802
116895,16.8127
116900,16.1503
116905,16.4351
116910,16.5147
116915,17.8487
116920,17.3171
116925,16.708
116930,17.1397
116935,16.6479
116940,16.8172
116945,16.5385
116950,16.9411
116955,17.2901
116960,16.5841
116965,17.1996
116970,16.4332
116975,17.5061
116980,16.4081
116985,17.0589
116990,16.6115
116995,17.3332
117000,17.4208
117005,17.1773
117010,16.9011
117015,17.3868
117020,17.5981
117025,18.0766
117030,16.9715
117035,16.7788
117040,16.7264
117045,17.0454
117050,16.3993
117055,17.0724
117060,17.323
117065,17.0899
117070,17.3216
117075,16.7978
117080,16.8699
117085,17.2007
117090,17.1431
117095,17.098
117100,16.9492
117105,16.8516
117110,16.5753
117115,17.3233
117120,17.2552
117125,17.3236
117130,17.1725
117135,17.3602
117140,16.4712
117145,17.5085
117150,16.99
117155,17.0866
117160,17.3305
117165,16.6549
117170,16.2715
117175,16.9567
117180,17.4915
117185,17.3384
117190,16.8764
117195,16.8052
117200,17.2807
117205,17.3924
117210,17.2505
117215,17.5305
117220,16.9111
117225,17.037
117230,17.0563
117235,16.9803
117240,17.0536
117245,17.1408
117250,17.0976
117255,17.2885
117260,16.8839
117265,16.7794
117270,17.5065
117275,17.2213
117280,16.1615
117285,16.1537
117290,16.9773
117295,16.5223
117300,17.6511
117305,17.851
117310,17.0662
117315,16.6006
117320,17.4275
117325,17.7502
117330,17.7684
117335,17.1315
117340,17.4136
117345,16.7034
117350,17.3779
117355,17.3224
117360,16.4995
117365,17.2306
117370,17.1537
117375,16.6755
117380,17.1647
117385,16.7832
117390,17.5856
117395,16.5792
117400,16.5314
117405,17.1651
117410,16.4036
117415,16.6373
117420,17.0488
117425,17.5843
117430,17.2081
117435,16.9097
117440,17.5781
117445,16.8869
117450,16.7051
117455,17.0468
117460,16.9778
117465,17.1616
117470,17.2314
117475,16.8132
117480,17.0497
117485,17.0667
117490,17.0916
117495,17.3366
117500,17.574
117505,17.3985
117510,17.6508
117515,16.4782
117520,16.2581
117525,16.8952
117530,16.9761
117535,17.2315
117540,17.7161
117545,17.0679
117550,16.7932
117555,16.2765
117560,17.4209
117565,16.4616
117570,17.2943
117575,16.5786
117580,16.2175
117585,16.9103
117590,16.9828
117595,16.3444
117600,16.6553
117605,16.4285
117610,16.6772
117615,17.3202
117620,17.3501
117625,1.69E+01
117630,17.3252
117635,16.9416
117640,17.5907
117645,17.2231
117650,16.8194
117655,16.6721
117660,17.6463
117665,17.4042
117670,16.8805
117675,17.3247
117680,17.4102
117685,17.5303
117690,17.2684
117695,17.3137
117700,16.5225
117705,17.5684
117710,17.922
117715,16.7429
117720,16.9117
117725,17.3197
117730,16.7746
117735,16.6057
117740,17.3932
117745,17.2243
117750,16.5848
117755,16.8957
117760,16.6338
117765,16.9688
117770,16.5646
117775,17.0515
117780,16.7199
117785,16.7098
117790,17.0469
117795,16.8898
117800,17.4787
117805,16.9359
117810,17.0187
117815,16.534
117820,17.1296
117825,16.8062
117830,17.3155
117835,17.0983
117840,16.5339
117845,16.2176
117850,16.8316
117855,16.9871
117860,16.9447
117865,17.1506
117870,16.8427
117875,16.5894
117880,16.617
117885,17.2051
117890,17.2632
117895,17.5455
117900,17.5489
117905,17.3998
117910,17.0982
117915,17.2203
117920,16.9929
117925,17.243
117930,16.6836
117935,16.9611
117940,16.9487
117945,16.3733
117950,17.2335
117955,16.6999
117960,17.0359
117965,16.6609
117970,17.0619
117975,16.7339
117980,17.2165
117985,16.9864
117990,17.2567
117995,17.128
118000,17.4359
118005,17.0031
118010,17.2359
118015,15.9624
118020,16.9906
118025,16.309
118030,16.5783
118035,17.4998
118040,16.3449
118045,17.2019
118050,16.5701
118055,17.6447
118060,16.8602
118065,16.9408
118070,17.489
118075,17.4064
118080,17.0957
118085,17.0937
118090,16.9682
118095,16.4556
118100,16.6369
118105,17.6328
118110,17.0837
118115,16.7128
118120,16.5944
118125,17.5394
118130,16.5044
118135,16.971
118140,17.243
118145,17.1255
118150,17.3017
118155,16.9947
118160,16.0073
118165,16.9428
118170,17.3679
118175,17.4906
118180,17.1601
118185,17.0638
118190,16.9978
118195,17.6344
118200,16.3541
118205,17.2697
118210,17.5463
118215,16.8844
118220,17.5317
118225,17.388
118230,16.9352
118235,16.8409
118240,17.3036
118245,17.0152
118250,17.5156
118255,16.1944
118260,17.1539
118265,16.8511
118270,17.1898
118275,16.8424
118280,18.0522
118285,17.1011
118290,16.3963
118295,17.1787
118300,17.4201
118305,17.5205
118310,17.2818
118315,17.331
118320,16.8166
118325,16.8554
118330,16.3899
118335,16.6047
118340,17.0084
118345,16.3669
118350,16.9916
118355,17.2839
118360,17.0652
118365,17.4099
118370,17.5414
118375,16.7828
118380,16.371
118385,17.363
118390,16.7952
118395,17.0642
118400,17.4832
118405,16.365
118410,16.7217
118415,16.3099
118420,17.3989
118425,17.3222
118430,16.6075
118435,17.2767
118440,16.0242
118445,16.3981
118450,16.7461
118455,16.8043
118460,17.3185
118465,17.1566
118470,17.0499
118475,17.0504
118480,16.7512
118485,17.0123
118490,16.9583
118495,16.8354
118500,16.9322
118505,17.1611
118510,17.8916
118515,17.166
118520,17.3848
118525,16.9954
118530,16.8883
118535,17.2353
118540,17.2261
118545,16.8228
118550,17.2079
118555,17.278
118560,17.4777
118565,16.9904
118570,17.1075
118575,17.9846
118580,16.9231
118585,16.3154
118590,17.3216
118595,16.96
118600,17.7499
118605,17.4019
118610,16.8364
118615,16.8779
118620,16.6866
118625,17.0051
118630,17.3288
118635,17.1794
118640,16.804
118645,16.6338
118650,16.6472
118655,17.1653
118660,17.7059
118665,17.3574
118670,17.2224
118675,16.8319
118680,17.2301
118685,17.4022
118690,17.0481
118695,18.0438
118700,17.7232
118705,17.4304
118710,17.5079
118715,16.8521
118720,16.5348
118725,17.3102
118730,16.7628
118735,16.7289
118740,16.6103
118745,17.3524
118750,17.6211
118755,17.4439
118760,16.8767
118765,17.3642
118770,17.1624
118775,16.9953
118780,17.3146
118785,16.9507
118790,16.9339
118795,17.4543
118800,17.1328
118805,17.1442
118810,17.5598
118815,17.2642
118820,17.0046
118825,16.325
118830,15.9839
118835,16.8851
118840,16.2959
118845,17.0176
118850,16.9276
118855,16.809
118860,16.8882
118865,17.4012
118870,17.0169
118875,17.2305
118880,16.6107
118885,17.504
118890,17.228
118895,17.2411
118900,17.2038
118905,17.4417
118910,17.4192
118915,17.1977
118920,16.3623
118925,16.857
118930,17.3398
118935,16.3011
118940,17.3817
118945,17.2853
118950,16.0853
118955,17.0503
118960,17.2734
118965,17.3832
118970,16.5638
118975,16.2092
118980,16.3759
118985,17.3743
118990,17.5312
118995,16.7498
119000,16.2117
119005,16.4439
119010,17.2895
119015,16.863
119020,17.5416
119025,17.4101
119030,17.6292
119035,17.8098
119040,16.5539
119045,17.0897
119050,17.4368
119055,17.983
119060,16.5217
119065,16.3584
119070,16.53
119075,16.9504
119080,16.9669
119085,16.9087
119090,17.2853
119095,16.5564
119100,16.8016
119105,17.4438
119110,16.7589
119115,16.764
119120,16.9745
119125,16.5351
119130,16.9523
119135,16.925
119140,16.8809
119145,17.4942
119150,16.8697
119155,16.789
119160,16.9441
119165,17.1634
119170,16.9409
119175,17.4021
119180,17.4152
119185,17.306
119190,16.8579
119195,16.7798
119200,16.9194
119205,16.4761
119210,16.606
119215,17.3795
119220,16.7649
119225,17.1392
119230,17.0246
119235,16.6405
119240,17.6518
119245,16.3803
119250,16.9228
119255,17.7591
119260,16.32
119265,17.4474
119270,16.779
119275,17.3731
119280,17.0733
119285,17.061
119290,16.9678
119295,17.5199
119300,17.3624
119305,17.1617
119310,17.3203
119315,17.147
119320,16.9245
119325,16.452
119330,16.8748
119335,17.2635
119340,16.4455
119345,17.0268
119350,16.8291
119355,16.7092
119360,17.3992
119365,16.6551
119370,17.1238
119375,16.1961
119380,17.0142
119385,17.6744
119390,17.2623
119395,17.4295
119400,17.143
119405,16.8678
119410,17.2985
119415,17.6201
119420,16.5268
119425,16.7313
119430,16.5792
119435,17.0453
119440,16.6091
119445,16.2567
119450,16.9657
119455,17.2856
119460,17.5177
119465,17.1464
119470,16.5132
119475,16.2572
119480,17.2527
119485,17.1464
119490,17.0653
119495,17.1977
119500,16.7546
119505,16.871
119510,17.1733
119515,16.943
119520,17.2227
119525,17.0496
119530,17.2509
119535,17.2817
119540,17.4457
119545,17.4302
119550,16.6038
119555,16.6514
119560,16.7358
119565,17.1968
119570,17.3334
119575,16.3103
119580,16.9766
119585,16.6939
119590,16.9178
119595,17.0039
119600,16.7302
119605,16.9058
119610,16.576
119615,16.595
119620,16.515
119625,16.9185
119630,16.8591
119635,17.4757
119640,17.1126
119645,16.3564
119650,17.2509
119655,16.6166
119660,16.8377
119665,16.9727
119670,16.7527
119675,16.2239
119680,17.0865
119685,16.9892
119690,17.07
119695,16.5464
119700,16.6847
119705,16.3326
119710,17.4006
119715,17.4921
119720,16.9065
119725,17.7426
119730,16.674
119735,16.3525
119740,16.5851
119745,17.0034
119750,16.3492
119755,16.9999
119760,16.0609
119765,17.0293
119770,17.3052
119775,17.4142
119780,16.1374
119785,16.9051
119790,16.7799
119795,16.9408
119800,17.0269
119805,16.8407
119810,16.9657
119815,16.6752
119820,16.4942
119825,17.1948
119830,16.4196
119835,17.3279
119840,16.8912
119845,16.7966
119850,17.285
119855,17.3532
119860,16.6747
119865,16.9802
119870,17.0573
119875,16.4665
119880,17.2095
119885,16.9702
119890,17.1834
119895,17.012
119900,16.3605
119905,17.2825
119910,17.1679
119915,1.66E+01
119920,16.8071
119925,17.2927
119930,16.577
119935,17.2747
119940,16.5104
119945,16.2472
119950,16.5378
119955,17.4474
119960,16.4353
119965,17.2498
119970,17.3994
119975,17.2235
119980,17.2095
119985,16.7466
119990,17.0628
119995,17.6287
120000,16.5867
120005,16.537
120010,17.1873
120015,17.1331
120020,16.3718
120025,18.0638
120030,17.1105
120035,17.1254
120040,17.1474
120045,16.3034
120050,16.7052
120055,16.5143
120060,16.4962
120065,17.172
120070,16.4486
120075,17.0839
120080,16.7723
120085,16.8821
120090,16.192
120095,16.1924
120100,16.9179
120105,17.0121
120110,16.8538
120115,17.5472
120120,16.5529
120125,17.3482
120130,17.3149
120135,16.9918
120140,16.703
120145,17.4138
120150,17.1374
120155,17.0186
120160,17.252
120165,17.1426
120170,17.0538
120175,17.3871
120180,17.1298
120185,17.827
120190,16.5375
120195,17.3236
120200,16.8023
120205,16.9565
120210,17.3053
120215,17.2868
120220,17.4652
120225,16.1434
120230,16.7563
120235,17.4544
120240,16.5188
120245,16.3304
120250,17.2397
120255,17.5796
120260,16.556
120265,16.8209
120270,16.8031
120275,17.4798
120280,17.4305
120285,16.6155
120290,17.1449
120295,16.49
120300,16.3624
120305,16.0157
120310,17.6698
120315,17.1733
120320,16.6679
120325,16.9452
120330,16.5057
120335,16.9702
120340,17.3335
120345,17.1324
120350,15.9448
120355,16.7738
120360,15.9464
120365,17.7615
120370,16.6003
120375,17.2947
120380,17.4268
120385,18.1113
120390,16.8993
120395,16.9301
120400,16.7599
120405,17.2335
120410,15.7863
120415,16.5314
120420,17.2893
120425,16.6124
120430,17.1721
120435,17.6316
120440,17.199
120445,17.4272
120450,16.6262
120455,16.8812
120460,16.9093
120465,16.6533
120470,17.1208
120475,17.2026
120480,16.5607
120485,16.8427
120490,17.0673
120495,16.9732
120500,16.7497
120505,16.6816
120510,16.7367
120515,16.7486
120520,16.9424
120525,16.1509
120530,16.8682
120535,16.8987
120540,16.662
120545,17.5164
120550,17.0058
120555,16.5935
120560,16.4209
120565,16.964
120570,17.1472
120575,17.2141
120580,17.3576
120585,16.2712
120590,16.5216
120595,17.3917
120600,17.5528
120605,16.8106
120610,17.7498
120615,17.2587
120620,17.2293
120625,17.2095
120630,16.8646
120635,15.9644
120640,17.6206
120645,17.4927
120650,16.6792
120655,17.0997
120660,17.0657
120665,16.6846
120670,16.8338
120675,16.1758
120680,17.0383
120685,16.7449
120690,16.9389
120695,16.4541
120700,16.7732
120705,16.381
120710,16.6636
120715,17.5193
120720,16.9195
120725,17.4102
120730,16.9243
120735,1.68E+01
120740,17.3978
120745,16.66
120750,16.5016
120755,17.3043
120760,17.2336
120765,17.3763
120770,16.7954
120775,16.9125
120780,16.5903
120785,16.6008
120790,16.337
120795,16.3356
120800,16.9527
120805,16.9011
120810,17.5165
120815,16.9874
120820,16.4616
120825,1.68E+01
120830,16.9506
120835,16.6108
120840,18.0579
120845,17.2249
120850,17.2748
120855,17.0037
120860,16.9079
120865,16.8513
120870,17.1262
120875,16.9647
120880,17.4178
120885,16.5203
120890,17.7906
120895,18.1016
120900,17.3528
120905,16.4166
120910,16.6826
120915,16.7098
120920,16.6967
120925,17.2877
120930,17.2949
120935,17.2754
120940,17.1634
120945,16.841
120950,16.9403
120955,17.0704
120960,17.0062
120965,17.1123
120970,17.2688
120975,16.8143
120980,16.6919
120985,17.0395
120990,17.2256
120995,16.6031
121000,16.7635
121005,16.14
121010,16.9228
121015,16.565
121020,16.7791
121025,17.1226
121030,16.3437
121035,16.7804
121040,17.0222
121045,16.5082
121050,16.7982
121055,16.9713
121060,16.9868
121065,16.7755
121070,17.4269
121075,16.9612
121080,16.6095
121085,17.0733
121090,17.734
121095,17.5487
121100,16.5651
121105,16.5745
121110,17.1011
121115,16.3802
121120,17.4341
121125,17.6889
121130,16.5447
121135,17.1227
121140,16.9236
121145,16.7725
121150,16.6487
121155,16.6609
121160,16.9435
121165,17.0234
121170,16.9739
121175,17.0466
121180,17.6699
121185,17.0567
121190,16.2083
121195,16.9493
121200,17.5375
121205,16.8056
121210,16.1334
121215,16.2792
121220,17.0353
121225,17.1953
121230,17.0501
121235,17.0474
121240,16.8294
121245,16.8062
121250,17.6032
121255,17.6355
121260,16.7815
121265,17.319
121270,16.608
121275,16.7478
121280,16.9018
121285,17.0874
121290,16.7397
121295,17.4857
121300,17.0755
121305,16.7341
121310,16.2491
121315,17.0743
121320,16.8095
121325,16.4414
121330,17.1161
121335,16.4721
121340,17.2155
121345,16.826
121350,17.6983
121355,16.9384
121360,16.8117
121365,16.509
121370,16.0825
121375,17.0439
121380,17.8606
121385,16.9447
121390,17.4441
121395,17.0183
121400,17.2779
121405,17.1222
121410,16.8004
121415,16.8066
121420,16.9655
121425,17.3563
121430,17.6165
121435,16.7245
121440,16.7409
121445,17.0219
121450,16.7145
121455,16.0531
121460,16.4551
121465,16.4715
121470,17.0575
121475,16.7783
121480,17.0955
121485,17.5438
121490,16.2558
121495,16.4168
121500,17.1409
121505,16.2968
121510,16.3165
121515,17.5155
121520,16.4941
121525,16.8208
121530,16.8856
121535,16.8952
121540,16.674
121545,16.8001
121550,16.7382
121555,16.9488
121560,17.2392
121565,16.9912
121570,16.9045
121575,17.5733
121580,16.9213
121585,17.0355
121590,17.113
121595,17.0492
121600,16.8743
121605,17.0507
121610,16.3661
121615,16.1424
121620,16.6628
121625,16.1861
121630,17.0905
121635,17.1724
121640,17.5014
121645,16.8209
121650,16.8016
121655,16.8743
121660,17.2823
121665,16.5916
121670,16.2694
121675,17.0138
121680,16.6553
121685,16.8804
121690,16.101
121695,16.5043
121700,15.8336
121705,17.4454
121710,17.1731
121715,17.0144
121720,16.9379
121725,16.5937
121730,16.8
121735,17.1145
121740,17.2745
121745,17.0232
121750,15.929
121755,16.4806
121760,17.3918
121765,16.98
121770,17.5578
121775,17.2931
121780,17.1823
121785,17.0003
121790,15.9076
121795,16.7697
121800,17.039
121805,16.452
121810,16.8214
121815,17.0704
121820,16.697
121825,15.8951
121830,16.9602
121835,17.253
121840,16.8102
121845,16.5587
121850,16.2377
121855,16.6838
121860,17.1813
121865,16.8161
121870,17.0669
121875,16.7855
121880,17.2662
121885,17.116
121890,16.7878
121895,16.3137
121900,17.1385
121905,17.352
121910,17.0058
121915,16.5212
121920,16.6421
121925,17.5366
121930,16.6917
121935,17.5573
121940,16.8075
121945,18.2918
121950,16.7328
121955,16.9965
121960,17.2722
121965,17.3416
121970,15.6912
121975,16.9628
121980,16.7998
121985,16.637
121990,16.455
121995,17.6308
122000,16.7464
122005,16.4356
122010,17.0863
122015,16.3079
122020,17.0905
122025,17.1636
122030,17.2753
122035,17.3117
122040,17.3423
122045,16.7778
122050,17.2102
122055,16.1511
122060,16.8125
122065,16.4538
122070,16.7691
122075,17.1501
122080,15.8321
122085,16.3658
122090,16.8295
122095,16.835
122100,16.7345
122105,17.2814
122110,17.4079
122115,17.2714
122120,17.1148
122125,17.1555
122130,16.1879
122135,16.6835
122140,17.7976
122145,16.9948
122150,16.6515
122155,17.0607
122160,15.8157
122165,17.341
122170,16.2509
122175,16.9503
122180,16.9456
122185,16.1927
122190,17.2163
122195,17.2009
122200,16.2643
122205,16.1656
122210,16.6055
122215,16.5076
122220,16.7827
122225,16.2078
122230,17.0973
122235,16.7818
122240,16.5168
122245,17.1643
122250,16.4041
122255,17.1616
122260,16.1223
122265,16.6211
122270,16.7451
122275,17.3381
122280,17.6931
122285,16.7851
122290,16.2483
122295,16.5937
122300,16.4715
122305,15.9713
122310,16.6862
122315,17.7246
122320,16.6147
122325,17.0099
122330,16.6342
122335,17.7331
122340,16.0456
122345,16.9534
122350,17.1746
122355,16.2951
122360,17.1814
122365,17.6114
122370,16.636
122375,17.0036
122380,16.8447
122385,16.96
122390,16.7756
122395,17.0078
122400,16.9159
122405,16.2165
122410,17.0366
122415,16.7616
122420,17.0299
122425,16.9989
122430,16.8794
122435,16.453
122440,17.263
122445,16.7478
122450,16.9364
122455,16.8161
122460,16.4345
122465,15.6853
122470,17.3501
122475,16.2609
122480,16.9557
122485,17.2829
122490,16.5158
122495,17.2169
122500,17.1701
122505,16.9059
122510,16.8572
122515,16.9446
122520,16.9221
122525,16.7626
122530,17.7325
122535,17.6323
122540,17.1475
122545,17.2928
122550,16.8262
122555,16.9114
122560,17.0435
122565,16.9076
122570,16.8622
122575,16.8253
122580,16.346
122585,16.6902
122590,17.3328
122595,16.6961
122600,16.7258
122605,16.8127
122610,16.537
122615,16.5769
122620,17.72
122625,16.9111
122630,17.0927
122635,16.744
122640,16.7084
122645,17.2284
122650,16.8577
122655,17.8357
122660,16.931
122665,16.7255
122670,16.8329
122675,16.8577
122680,17.2726
122685,16.9564
122690,17.8462
122695,17.246
122700,16.6885
122705,16.6382
122710,17.0718
122715,17.0176
122720,16.7606
122725,16.245
122730,17.6669
122735,17.4331
122740,16.8222
122745,16.892
122750,17.3628
122755,15.9924
122760,16.6181
122765,16.0671
122770,16.8401
122775,16.9492
122780,17.1677
122785,16.3634
122790,17.0334
122795,16.4136
122800,16.9414
122805,16.8509
122810,16.8015
122815,16.683
122820,17.2349
122825,17.066
122830,16.5014
122835,16.4824
122840,17.235
122845,17.4344
122850,16.1689
122855,17.1546
122860,17.3688
122865,16.8517
122870,17.3695
122875,16.4681
122880,16.4212
122885,16.9636
122890,17.2496
122895,16.7257
122900,16.2231
122905,17.1195
122910,16.4402
122915,16.7948
122920,16.7191
122925,17.631
122930,16.9312
122935,17.0695
122940,16.4125
122945,17.4863
122950,16.26
122955,16.0388
122960,16.9119
122965,16.6698
122970,16.8024
122975,17.0078
122980,17.041
122985,17.3184
122990,16.5493
122995,15.9446
123000,16.0782
123005,17.0493
123010,17.0137
123015,16.2548
123020,16.8614
123025,16.1199
123030,16.6085
123035,16.7957
123040,17.5333
123045,16.9193
123050,16.9781
123055,16.8649
123060,17.0605
123065,16.133
123070,16.7176
123075,16.8598
123080,17.1532
123085,16.1165
123090,16.0822
123095,16.3786
123100,16.7877
123105,16.5177
123110,16.6126
123115,16.2783
123120,16.7984
123125,17.1246
123130,17.1009
123135,16.6057
123140,16.966
123145,17.3142
123150,16.3198
123155,17.1721
123160,16.8797
123165,17.0307
123170,17.0784
123175,16.8043
123180,17.0545
123185,17.3424
123190,16.6356
123195,17.4301
123200,17.1932
123205,16.3792
123210,17.0924
123215,17.3661
123220,16.9492
123225,17.3648
123230,17.1897
123235,16.892
123240,17.2831
123245,17.0699
123250,17.1524
123255,17.1282
123260,17.3163
123265,17.33
123270,16.8519
123275,17.2573
123280,16.9139
123285,16.6931
123290,16.7152
123295,16.7138
123300,16.8085
123305,17.031
123310,16.6582
123315,15.8244
123320,16.7409
123325,16.7937
123330,16.0355
123335,17.0445
123340,16.89
123345,17.426
123350,16.7037
123355,16.3242
123360,16.8059
123365,16.5409
123370,16.3267
123375,17.1822
123380,17.0768
123385,17.1135
123390,16.0574
123395,16.8625
123400,17.1165
123405,16.6993
123410,16.9021
123415,16.5522
123420,16.4058
123425,18.0849
123430,17.4869
123435,16.9452
123440,16.6736
123445,16.2942
123450,17.5342
123455,16.4013
123460,16.3817
123465,16.9606
123470,17.0066
123475,17.1031
123480,16.5578
123485,17.946
123490,16.4809
123495,16.0974
123500,17.3884
123505,17.0081
123510,17.5214
123515,17.1888
123520,16.7379
123525,16.9664
123530,17.0884
123535,16.621
123540,16.411
123545,16.8976
123550,17.5174
123555,16.8151
123560,16.8471
123565,16.7339
123570,17.083
123575,16.8958
123580,16.692
123585,17.2218
123590,17.3897
123595,16.9664
123600,16.9081
123605,17.6044
123610,17.6287
123615,17.3794
123620,17.1608
123625,17.1216
123630,16.556
123635,16.2162
123640,16.6471
123645,17.5724
123650,16.0226
123655,16.6864
123660,16.9165
123665,16.7484
123670,17.1098
123675,16.5745
123680,17.5462
123685,16.8423
123690,17.0293
123695,17.3789
123700,16.8465
123705,17.2404
123710,16.9667
123715,17.3336
123720,17.569
123725,17.0684
123730,16.7897
123735,17.3693
123740,17.0096
123745,16.6838
123750,16.2241
123755,17.0848
123760,16.374
123765,17.0659
123770,17.1034
123775,16.7123
123780,16.6014
123785,17.0861
123790,17.1016
123795,18.281
123800,16.5135
123805,16.1844
123810,17.0529
123815,16.9099
123820,16.6236
123825,16.8981
123830,16.9576
123835,16.9041
123840,16.8768
123845,16.9598
123850,16.8759
123855,17.1638
123860,16.8208
123865,15.9218
123870,16.0847
123875,16.7168
123880,17.111
123885,16.6627
